0, 1024, 1024, 1, 1, 4612397, 659799, 658775, 0.125147, 0, 0, 2048, 1024, 1, 2, 0, 0, 0, nan, 0
0, 1024, 512, 1, 2, 4527592, 744643, 744131, 0.141239, 0, 0, 2048, 512, 1, 4, 0, 0, 0, nan, 0
0, 1024, 512, 2, 1, 4507730, 764512, 763488, 0.145007, 0, 0, 2048, 512, 2, 2, 0, 0, 0, nan, 0
0, 1024, 256, 1, 4, 4364322, 907885, 907629, 0.172202, 0, 0, 2048, 256, 1, 8, 0, 0, 0, nan, 0
0, 1024, 256, 2, 2, 4355343, 916860, 916348, 0.173905, 0, 0, 2048, 256, 2, 4, 0, 0, 0, nan, 0
0, 1024, 256, 4, 1, 4333213, 939033, 938009, 0.178109, 0, 0, 2048, 256, 4, 2, 0, 0, 0, nan, 0
0, 1024, 128, 1, 8, 4139121, 1133075, 1132947, 0.214915, 0, 0, 2048, 128, 1, 16, 0, 0, 0, nan, 0
0, 1024, 128, 2, 4, 4143273, 1128919, 1128663, 0.214127, 0, 0, 2048, 128, 2, 8, 0, 0, 0, nan, 0
0, 1024, 128, 4, 2, 4136474, 1135722, 1135210, 0.215417, 0, 0, 2048, 128, 4, 4, 0, 0, 0, nan, 0
0, 1024, 128, 8, 1, 4108601, 1163606, 1162582, 0.220706, 0, 0, 2048, 128, 8, 2, 0, 0, 0, nan, 0
0, 1024, 64, 1, 16, 4267064, 1005143, 1005079, 0.190649, 0, 0, 2048, 64, 1, 32, 0, 0, 0, nan, 0
0, 1024, 64, 2, 8, 4144233, 1127998, 1127870, 0.213951, 0, 0, 2048, 64, 2, 16, 0, 0, 0, nan, 0
0, 1024, 64, 4, 4, 4147126, 1125081, 1124825, 0.213398, 0, 0, 2048, 64, 4, 8, 0, 0, 0, nan, 0
0, 1024, 64, 8, 2, 4138400, 1133807, 1133295, 0.215054, 0, 0, 2048, 64, 8, 4, 0, 0, 0, nan, 0
0, 1024, 64, 16, 1, 4111169, 1161038, 1160014, 0.220219, 0, 0, 2048, 64, 16, 2, 0, 0, 0, nan, 0
0, 1024, 32, 1, 32, 4379688, 892519, 892487, 0.169288, 0, 0, 2048, 32, 1, 64, 0, 0, 0, nan, 0
0, 1024, 32, 2, 16, 4267682, 1004525, 1004461, 0.190532, 0, 0, 2048, 32, 2, 32, 0, 0, 0, nan, 0
0, 1024, 32, 4, 8, 4145341, 1126855, 1126727, 0.213735, 0, 0, 2048, 32, 4, 16, 0, 0, 0, nan, 0
0, 1024, 32, 8, 4, 4148526, 1123677, 1123421, 0.213132, 0, 0, 2048, 32, 8, 8, 0, 0, 0, nan, 0
0, 1024, 32, 16, 2, 4138968, 1133228, 1132716, 0.214944, 0, 0, 2048, 32, 16, 4, 0, 0, 0, nan, 0
0, 1024, 32, 32, 1, 4112416, 1159826, 1158802, 0.219987, 0, 0, 2048, 32, 32, 2, 0, 0, 0, nan, 0
0, 1024, 16, 1, 64, 4349515, 922692, 922676, 0.175011, 0, 0, 2048, 16, 1, 128, 0, 0, 0, nan, 0
0, 1024, 16, 2, 32, 4375144, 899303, 899271, 0.170502, 0, 0, 2048, 16, 2, 64, 0, 0, 0, nan, 0
0, 1024, 16, 4, 16, 4267427, 1004776, 1004712, 0.19058, 0, 0, 2048, 16, 4, 32, 0, 0, 0, nan, 0
0, 1024, 16, 8, 8, 4148395, 1123808, 1123680, 0.213157, 0, 0, 2048, 16, 8, 16, 0, 0, 0, nan, 0
0, 1024, 16, 16, 4, 4148578, 1123614, 1123358, 0.213121, 0, 0, 2048, 16, 16, 8, 0, 0, 0, nan, 0
0, 1024, 16, 32, 2, 4137844, 1134359, 1133847, 0.215158, 0, 0, 2048, 16, 32, 4, 0, 0, 0, nan, 0
0, 1024, 16, 64, 1, 4113607, 1158600, 1157576, 0.219756, 0, 0, 2048, 16, 64, 2, 0, 0, 0, nan, 0
0, 1024, 8, 1, 128, 4225976, 1046242, 1046234, 0.198444, 0, 0, 2048, 8, 1, 256, 0, 0, 0, nan, 0
0, 1024, 8, 2, 64, 4351210, 920993, 920977, 0.174688, 0, 0, 2048, 8, 2, 128, 0, 0, 0, nan, 0
0, 1024, 8, 4, 32, 4365599, 906643, 906611, 0.171965, 0, 0, 2048, 8, 4, 64, 0, 0, 0, nan, 0
0, 1024, 8, 8, 16, 4265328, 1006864, 1006800, 0.190976, 0, 0, 2048, 8, 8, 32, 0, 0, 0, nan, 0
0, 1024, 8, 16, 8, 4142458, 1129784, 1129656, 0.214289, 0, 0, 2048, 8, 16, 16, 0, 0, 0, nan, 0
0, 1024, 8, 32, 4, 4144520, 1127687, 1127431, 0.213893, 0, 0, 2048, 8, 32, 8, 0, 0, 0, nan, 0
0, 1024, 8, 64, 2, 4143356, 1128886, 1128374, 0.214119, 0, 0, 2048, 8, 64, 4, 0, 0, 0, nan, 0
0, 1024, 8, 128, 1, 4111115, 1161092, 1160068, 0.220229, 0, 0, 2048, 8, 128, 2, 0, 0, 0, nan, 0
0, 1024, 4, 1, 256, 3993222, 1281305, 1281301, 0.242923, 0, 0, 2048, 4, 1, 512, 0, 0, 0, nan, 0
0, 1024, 4, 2, 128, 4214933, 1057313, 1057305, 0.200543, 0, 0, 2048, 4, 2, 256, 0, 0, 0, nan, 0
0, 1024, 4, 4, 64, 4342736, 929467, 929451, 0.176296, 0, 0, 2048, 4, 4, 128, 0, 0, 0, nan, 0
0, 1024, 4, 8, 32, 4361809, 910398, 910366, 0.172679, 0, 0, 2048, 4, 8, 64, 0, 0, 0, nan, 0
0, 1024, 4, 16, 16, 4259820, 1012386, 1012322, 0.192023, 0, 0, 2048, 4, 16, 32, 0, 0, 0, nan, 0
0, 1024, 4, 32, 8, 4142711, 1129531, 1129403, 0.214241, 0, 0, 2048, 4, 32, 16, 0, 0, 0, nan, 0
