0, 4194304, 512, 8192, 4942125, 330097, 51352, 0.0626106, 0
0, 4194304, 512, 4096, 4969728, 302494, 51567, 0.0573751, 0
0, 4194304, 512, 2048, 4996904, 275318, 51498, 0.0522205, 0
0, 4194304, 256, 16384, 4942255, 329967, 51321, 0.0625859, 0
0, 4194304, 256, 8192, 4969905, 302382, 51374, 0.0573531, 0
0, 4194304, 256, 4096, 4996921, 275340, 50959, 0.0522243, 0
0, 4194304, 256, 2048, 5031109, 241158, 51223, 0.0457409, 0
0, 4194304, 128, 32768, 4942296, 329922, 51235, 0.0625775, 0
0, 4194304, 128, 16384, 4969827, 302395, 51020, 0.0573563, 0
0, 4194304, 128, 8192, 4997136, 275117, 50776, 0.0521821, 0
0, 4194304, 128, 4096, 5031376, 243131, 51536, 0.0460955, 0
0, 4194304, 128, 2048, 5109588, 164959, 42707, 0.0312745, 0
0, 4194304, 64, 65536, 4942550, 329668, 50557, 0.0625293, 0
0, 4194304, 64, 32768, 4970149, 302069, 50909, 0.0572945, 0
0, 4194304, 64, 16384, 4997323, 274923, 50230, 0.0521453, 0
0, 4194304, 64, 8192, 5031273, 240945, 50526, 0.0457009, 0
0, 4194304, 64, 4096, 5109592, 162630, 41009, 0.0308466, 0
0, 4194304, 64, 2048, 5186993, 85240, 22417, 0.0161677, 0
0, 4194304, 32, 131072, 4942808, 329403, 49982, 0.0624791, 0
0, 4194304, 32, 65536, 4970183, 302028, 50189, 0.0572868, 0
0, 4194304, 32, 32768, 4997332, 274886, 49360, 0.0521386, 0
0, 4194304, 32, 16384, 5031595, 240623, 49556, 0.0456398, 0
0, 4194304, 32, 8192, 5109730, 162527, 40562, 0.0308268, 0
0, 4194304, 32, 4096, 5186937, 85274, 22535, 0.0161742, 0
0, 4194304, 32, 2048, 5226103, 46115, 12710, 0.00874679, 0
0, 4194304, 16, 262144, 4943017, 329244, 48615, 0.0624483, 0
0, 4194304, 16, 131072, 4970916, 301306, 47961, 0.0571497, 0
0, 4194304, 16, 65536, 4997920, 274291, 47774, 0.0520258, 0
0, 4194304, 16, 32768, 5032203, 242256, 48579, 0.04593, 0
0, 4194304, 16, 16384, 5110242, 161980, 39369, 0.0307233, 0
0, 4194304, 16, 8192, 5187292, 84926, 21461, 0.0161082, 0
0, 4194304, 16, 4096, 5226227, 45991, 12264, 0.00872327, 0
0, 4194304, 16, 2048, 5247751, 24467, 7012, 0.00464074, 0
0, 4194304, 8, 524288, 4943657, 328604, 45935, 0.062327, 0
0, 4194304, 8, 262144, 4970908, 301363, 45324, 0.05716, 0
0, 4194304, 8, 131072, 4998698, 273524, 44559, 0.0518802, 0
0, 4194304, 8, 65536, 5032889, 239387, 44391, 0.0454049, 0
0, 4194304, 8, 32768, 5110412, 161838, 37384, 0.0306962, 0
0, 4194304, 8, 16384, 5187828, 84433, 20061, 0.0160146, 0
0, 4194304, 8, 8192, 5226414, 45808, 11670, 0.00868856, 0
0, 4194304, 8, 4096, 5247970, 24337, 6623, 0.00461601, 0
0, 4194304, 8, 2048, 5258970, 13237, 3939, 0.00251071, 0
0, 4194304, 4, 1048576, 4946285, 325933, 38551, 0.0618208, 0
0, 4194304, 4, 524288, 4973289, 298972, 39439, 0.0567066, 0
0, 4194304, 4, 262144, 5000771, 271451, 38158, 0.051487, 0
0, 4194304, 4, 131072, 5033232, 238986, 40667, 0.0453293, 0
0, 4194304, 4, 65536, 5111235, 160983, 33156, 0.0305342, 0
0, 4194304, 4, 32768, 5188765, 83507, 19392, 0.0158389, 0
0, 4194304, 4, 16384, 5226818, 45393, 10370, 0.00860986, 0
0, 4194304, 4, 8192, 5248406, 23812, 5904, 0.00451651, 0
0, 4194304, 4, 4096, 5259394, 12817, 3458, 0.00243105, 0
0, 4194304, 4, 2048, 5265115, 7103, 2209, 0.00134725, 0
0, 4194304, 2, 2097152, 4946602, 325675, 32826, 0.0617712, 0
0, 4194304, 2, 1048576, 4976407, 295815, 25162, 0.0561082, 0
0, 4194304, 2, 524288, 5002530, 269692, 26837, 0.0511534, 0
0, 4194304, 2, 262144, 5034959, 237259, 32052, 0.0450017, 0
0, 4194304, 2, 131072, 5114802, 157459, 21494, 0.0298656, 0
0, 4194304, 2, 65536, 5188347, 83875, 14861, 0.0159089, 0
0, 4194304, 2, 32768, 5227546, 44715, 9197, 0.00848118, 0
0, 4194304, 2, 16384, 5248201, 24021, 6519, 0.00455614, 0
0, 4194304, 2, 8192, 5261819, 12700, 3130, 0.0024078, 0
0, 4194304, 2, 4096, 5267421, 7067, 1892, 0.00133985, 0
0, 4194304, 2, 2048, 5268234, 3984, 1213, 0.000755659, 0
0, 4194304, 1, 4194304, 4949592, 322626, 9886, 0.0611936, 0
0, 4194304, 1, 2097152, 4973931, 298287, 50643, 0.0565771, 0
0, 4194304, 1, 1048576, 5003586, 268636, 18722, 0.0509531, 0
0, 4194304, 1, 524288, 5033926, 238292, 60923, 0.0451977, 0
0, 4194304, 1, 262144, 5114598, 157678, 18074, 0.029907, 0
