0, 16384, 512, 32, 4743503, 528715, 512509, 0.100283, 0
0, 16384, 512, 16, 4771108, 501114, 492926, 0.095048, 0
0, 16384, 256, 64, 4741531, 530687, 514485, 0.100657, 0
0, 16384, 256, 32, 4769386, 502836, 494651, 0.0953746, 0
0, 16384, 256, 16, 4800460, 471762, 467666, 0.0894807, 0
0, 16384, 128, 128, 4741307, 530911, 514713, 0.1007, 0
0, 16384, 128, 64, 4769281, 502937, 494749, 0.0953938, 0
0, 16384, 128, 32, 4800054, 472168, 468072, 0.0895577, 0
0, 16384, 128, 16, 4833652, 438594, 436546, 0.0831892, 0
0, 16384, 64, 256, 4741056, 531181, 514989, 0.100751, 0
0, 16384, 64, 128, 4769606, 502612, 494426, 0.0953322, 0
0, 16384, 64, 64, 4800893, 473653, 469557, 0.0897998, 0
0, 16384, 64, 32, 4834311, 437932, 435884, 0.0830637, 0
0, 16384, 64, 16, 4953897, 320624, 319600, 0.0607873, 0
0, 16384, 32, 512, 4741562, 530649, 514453, 0.10065, 0
0, 16384, 32, 256, 4770278, 504185, 495997, 0.0955898, 0
0, 16384, 32, 128, 4801378, 470840, 466744, 0.0893059, 0
0, 16384, 32, 64, 4834090, 438117, 436069, 0.0830994, 0
0, 16384, 32, 32, 4954311, 317911, 316887, 0.0602992, 0
0, 16384, 32, 16, 5065895, 206312, 205800, 0.039132, 0
0, 16384, 16, 1024, 4742219, 530057, 513888, 0.100537, 0
0, 16384, 16, 512, 4770411, 501826, 493641, 0.0951827, 0
0, 16384, 16, 256, 4801805, 470413, 466317, 0.0892249, 0
0, 16384, 16, 128, 4834624, 437594, 435546, 0.083, 0
0, 16384, 16, 64, 4954209, 318019, 316995, 0.0603197, 0
0, 16384, 16, 32, 5065312, 206906, 206394, 0.0392446, 0
0, 16384, 16, 16, 5124667, 147590, 147334, 0.0279937, 0
0, 16384, 8, 2048, 4741294, 530917, 514724, 0.100701, 0
0, 16384, 8, 1024, 4769085, 503133, 494946, 0.095431, 0
0, 16384, 8, 512, 4801184, 471038, 466942, 0.0893434, 0
0, 16384, 8, 256, 4834620, 437602, 435554, 0.0830014, 0
0, 16384, 8, 128, 4952602, 319641, 318617, 0.0606271, 0
0, 16384, 8, 64, 5063606, 208630, 208118, 0.0395714, 0
0, 16384, 8, 32, 5121663, 150555, 150299, 0.0285563, 0
0, 16384, 8, 16, 5137154, 135064, 134936, 0.0256181, 0
0, 16384, 4, 4096, 4740132, 532090, 515898, 0.100923, 0
0, 16384, 4, 2048, 4768616, 503634, 495455, 0.0955254, 0
0, 16384, 4, 1024, 4800348, 471874, 467778, 0.0895019, 0
0, 16384, 4, 512, 4833115, 439107, 437059, 0.0832869, 0
0, 16384, 4, 256, 4951354, 320864, 319840, 0.0608594, 0
0, 16384, 4, 128, 5060380, 211838, 211326, 0.0401801, 0
0, 16384, 4, 64, 5115826, 156392, 156136, 0.0296634, 0
0, 16384, 4, 32, 5131484, 140734, 140606, 0.0266935, 0
0, 16384, 4, 16, 5101436, 170782, 170718, 0.0323928, 0
0, 16384, 2, 8192, 4730999, 541223, 525017, 0.102656, 0
0, 16384, 2, 4096, 4758219, 514013, 505825, 0.0974944, 0
0, 16384, 2, 2048, 4792230, 479977, 475881, 0.0910391, 0
