1, 4194304, 1, 128, 32768, 5238890, 33214, 33131, 0.00629995, 0
1, 4194304, 1, 256, 16384, 5255816, 16281, 16098, 0.00308815, 0
1, 4194304, 1, 512, 8192, 5255878, 16230, 15916, 0.00307847, 0
1, 4194304, 1, 1024, 4096, 5247187, 24921, 24117, 0.00472695, 0
1, 4194304, 1, 2048, 2048, 5265535, 6558, 5216, 0.00124391, 0
1, 4194304, 1, 4096, 1024, 5261210, 10894, 8781, 0.00206635, 0
1, 4194304, 1, 8192, 512, 5265017, 7091, 1649, 0.001345, 0
1, 4194304, 1, 16384, 256, 5259089, 13015, 2845, 0.00246865, 0
1, 4194304, 1, 32768, 128, 5245986, 26111, 10852, 0.00495268, 0
1, 4194304, 1, 65536, 64, 5228343, 43793, 7209, 0.0083065, 0
1, 4194304, 1, 131072, 32, 5190654, 81439, 8988, 0.0154472, 0
1, 4194304, 1, 262144, 16, 5109716, 162388, 44189, 0.0308014, 0
0, 4194304, 4, 1024, 1024, 5270337, 4037, 1346, 0.000765399, 0
0, 4194304, 4, 2048, 512, 5265072, 7071, 2119, 0.0013412, 0
0, 4194304, 4, 4096, 256, 5259179, 12998, 3573, 0.0024654, 0
0, 4194304, 4, 8192, 128, 5248052, 24041, 6008, 0.00456005, 0
0, 4194304, 4, 16384, 64, 5227062, 45046, 11123, 0.00854421, 0
0, 4194304, 4, 32768, 32, 5188807, 83297, 18103, 0.0157996, 0
0, 4194304, 4, 65536, 16, 5111834, 160274, 31966, 0.0304004, 0
0, 4194304, 4, 131072, 8, 5033001, 239107, 40047, 0.0453532, 0
0, 4194304, 4, 262144, 4, 4998833, 273260, 39239, 0.0518314, 0
0, 4194304, 2, 1, 2097152, 4432211, 839897, 839895, 0.15931, 0
0, 4194304, 2, 2, 1048576, 4771747, 500357, 500353, 0.0949065, 0
0, 4194304, 2, 4, 524288, 5074865, 197243, 197235, 0.0374126, 0
0, 4194304, 2, 8, 262144, 5156966, 115138, 115122, 0.0218391, 0
0, 4194304, 2, 16, 131072, 5251925, 20222, 20190, 0.00383563, 0
0, 4194304, 2, 32, 65536, 5253659, 18488, 18429, 0.00350673, 0
0, 4194304, 2, 64, 32768, 5269099, 2994, 2873, 0.000567896, 0
0, 4194304, 2, 128, 16384, 5271067, 1076, 839, 0.000204092, 0
