0, 1024, 1024, 1, 4612780, 659442, 658418, 0.125079, 0
0, 1024, 512, 2, 4507781, 764510, 763486, 0.145005, 0
0, 1024, 512, 1, 4528141, 744120, 743608, 0.141139, 0
0, 1024, 256, 4, 4332549, 939712, 938688, 0.178237, 0
0, 1024, 256, 2, 4356512, 915706, 915194, 0.173685, 0
0, 1024, 256, 1, 4364062, 910415, 910159, 0.172608, 0
0, 1024, 128, 8, 4108021, 1164197, 1163173, 0.220817, 0
0, 1024, 128, 4, 4136044, 1136228, 1135716, 0.21551, 0
0, 1024, 128, 2, 4144385, 1127837, 1127581, 0.213921, 0
0, 1024, 128, 1, 4141108, 1131139, 1131011, 0.214546, 0
0, 1024, 64, 16, 4111289, 1160918, 1159894, 0.220196, 0
0, 1024, 64, 8, 4138522, 1133739, 1133227, 0.215038, 0
0, 1024, 64, 4, 4146816, 1125402, 1125146, 0.213459, 0
0, 1024, 64, 2, 4143906, 1128351, 1128223, 0.214017, 0
0, 1024, 64, 1, 4267470, 1004791, 1004727, 0.190581, 0
0, 1024, 32, 32, 4112162, 1160066, 1159042, 0.220033, 0
0, 1024, 32, 16, 4138697, 1133579, 1133067, 0.215008, 0
0, 1024, 32, 8, 4147470, 1124780, 1124524, 0.21334, 0
0, 1024, 32, 4, 4145314, 1126893, 1126765, 0.213742, 0
0, 1024, 32, 2, 4268144, 1004063, 1003999, 0.190445, 0
0, 1024, 32, 1, 4376547, 897972, 897940, 0.170247, 0
0, 1024, 16, 64, 4110000, 1164507, 1163483, 0.22078, 0
0, 1024, 16, 32, 4140490, 1131728, 1131216, 0.214659, 0
0, 1024, 16, 16, 4151682, 1120540, 1120284, 0.212537, 0
0, 1024, 16, 8, 4147986, 1124261, 1124133, 0.213241, 0
0, 1024, 16, 4, 4267412, 1004806, 1004742, 0.190585, 0
0, 1024, 16, 2, 4379715, 892507, 892475, 0.169285, 0
0, 1024, 16, 1, 4355455, 916763, 916747, 0.173886, 0
0, 1024, 8, 128, 4114285, 1157956, 1156932, 0.219633, 0
0, 1024, 8, 64, 4139244, 1132978, 1132466, 0.214896, 0
0, 1024, 8, 32, 4146645, 1125573, 1125317, 0.213491, 0
0, 1024, 8, 16, 4142543, 1129675, 1129547, 0.214269, 0
0, 1024, 8, 8, 4267143, 1005124, 1005060, 0.190644, 0
0, 1024, 8, 4, 4366864, 905354, 905322, 0.171722, 0
0, 1024, 8, 2, 4360126, 912092, 912076, 0.173, 0
0, 1024, 8, 1, 4217922, 1054300, 1054292, 0.199973, 0
0, 1024, 4, 256, 4111939, 1160311, 1159287, 0.220079, 0
0, 1024, 4, 128, 4142224, 1129987, 1129475, 0.214329, 0
0, 1024, 4, 64, 4147683, 1124539, 1124283, 0.213295, 0
0, 1024, 4, 32, 4143558, 1128660, 1128532, 0.214077, 0
0, 1024, 4, 16, 4267139, 1007303, 1007239, 0.190978, 0
0, 1024, 4, 8, 4355689, 916518, 916486, 0.17384, 0
0, 1024, 4, 4, 4353700, 918518, 918502, 0.174219, 0
0, 1024, 4, 2, 4225083, 1047124, 1047116, 0.198612, 0
0, 1024, 4, 1, 3978037, 1294170, 1294166, 0.24547, 0
0, 1024, 2, 512, 4087119, 1185099, 1184075, 0.224782, 0
0, 1024, 2, 256, 4117482, 1154740, 1154228, 0.219023, 0
0, 1024, 2, 128, 4113983, 1158235, 1157979, 0.219686, 0
0, 1024, 2, 64, 4115541, 1156670, 1156542, 0.21939, 0
0, 1024, 2, 32, 4226079, 1046203, 1046139, 0.198435, 0
0, 1024, 2, 16, 4322481, 949776, 949744, 0.180146, 0
0, 1024, 2, 8, 4299898, 972324, 972308, 0.184424, 0
0, 1024, 2, 4, 4181568, 1092933, 1092925, 0.207211, 0
0, 1024, 2, 2, 3947417, 1324805, 1324801, 0.25128, 0
0, 1024, 2, 1, 3599654, 1672568, 1672566, 0.317242, 0
0, 1024, 1, 1024, 3955031, 1317219, 1316195, 0.24984, 0
0, 1024, 1, 512, 3992893, 1281661, 1281149, 0.242989, 0
0, 1024, 1, 256, 3947127, 1327342, 1327086, 0.251654, 0
0, 1024, 1, 128, 3986536, 1285770, 1285642, 0.243872, 0
0, 1024, 1, 64, 4076261, 1198256, 1198192, 0.227178, 0
0, 1024, 1, 32, 4204613, 1067644, 1067612, 0.202502, 0
0, 1024, 1, 16, 4211674, 1060583, 1060567, 0.201163, 0
0, 1024, 1, 8, 4035574, 1236648, 1236640, 0.234559, 0
0, 1024, 1, 4, 3792634, 1481877, 1481873, 0.280951, 0
0, 1024, 1, 2, 3483108, 1789110, 1789108, 0.339347, 0
0, 1024, 1, 1, 3057063, 2215155, 2215154, 0.420156, 0
1, 1024, 1024, 1, 4697017, 575205, 574181, 0.109101, 0
1, 1024, 512, 2, 4628542, 643715, 642691, 0.122095, 0
1, 1024, 512, 1, 4652885, 619333, 618821, 0.117471, 0
1, 1024, 256, 4, 4475793, 796468, 795444, 0.151068, 0
1, 1024, 256, 2, 4499410, 772851, 772339, 0.146588, 0
1, 1024, 256, 1, 4504716, 767506, 767250, 0.145575, 0
1, 1024, 128, 8, 4253508, 1018753, 1017729, 0.193229, 0
1, 1024, 128, 4, 4281502, 992971, 992459, 0.18826, 0
1, 1024, 128, 2, 4290699, 981523, 981267, 0.186169, 0
1, 1024, 128, 1, 4290823, 981395, 981267, 0.186145, 0
1, 1024, 64, 16, 4255164, 1017054, 1016030, 0.192908, 0
1, 1024, 64, 8, 4282888, 989330, 988818, 0.18765, 0
1, 1024, 64, 4, 4294632, 977586, 977330, 0.185422, 0
1, 1024, 64, 2, 4293889, 978376, 978248, 0.18557, 0
1, 1024, 64, 1, 4418249, 854012, 853948, 0.161982, 0
1, 1024, 32, 32, 4252107, 1020150, 1019126, 0.193494, 0
1, 1024, 32, 16, 4280649, 991573, 991061, 0.188075, 0
1, 1024, 32, 8, 4292198, 980013, 979757, 0.185883, 0
1, 1024, 32, 4, 4293626, 978596, 978468, 0.185614, 0
1, 1024, 32, 2, 4420348, 851898, 851834, 0.161582, 0
