0, 4096, 16, 32, 8, 2730088, 2542005, 2541493, 0.482162, 0, 0, 8192, 16, 32, 16, 2191140, 350353, 349841, 0.137853, 0
0, 4096, 16, 64, 4, 2729650, 2542493, 2541469, 0.48225, 0, 0, 8192, 16, 64, 8, 2065559, 475910, 474886, 0.187258, 0
0, 4096, 16, 128, 2, 2576111, 2695997, 2693949, 0.51137, 0, 0, 8192, 16, 128, 4, 2185775, 508174, 506126, 0.188635, 0
0, 4096, 16, 256, 1, 2684356, 2587748, 2583652, 0.490838, 0, 0, 8192, 16, 256, 2, 2044142, 539510, 535414, 0.208817, 0
0, 4096, 8, 1, 512, 3115584, 2156528, 2156520, 0.409044, 0, 0, 8192, 8, 1, 1024, 1660739, 495781, 495773, 0.229899, 0
0, 4096, 8, 2, 256, 3053878, 2218226, 2218210, 0.420748, 0, 0, 8192, 8, 2, 512, 1916104, 302106, 302090, 0.136194, 0
0, 4096, 8, 4, 128, 2851084, 2421020, 2420988, 0.459213, 0, 0, 8192, 8, 4, 256, 2196064, 224924, 224892, 0.0929059, 0
0, 4096, 8, 8, 64, 2658415, 2613689, 2613625, 0.495758, 0, 0, 8192, 8, 8, 128, 2436000, 177625, 177561, 0.0679612, 0
0, 4096, 8, 16, 32, 2752970, 2521405, 2521277, 0.478048, 0, 0, 8192, 8, 16, 64, 2337045, 184232, 184104, 0.0730709, 0
0, 4096, 8, 32, 16, 2574872, 2697232, 2696976, 0.511604, 0, 0, 8192, 8, 32, 32, 2459515, 237461, 237205, 0.0880471, 0
0, 4096, 8, 64, 8, 2664482, 2607637, 2607125, 0.494609, 0, 0, 8192, 8, 64, 16, 2256320, 350805, 350293, 0.134556, 0
0, 4096, 8, 128, 4, 2762202, 2509891, 2508867, 0.476071, 0, 0, 8192, 8, 128, 8, 2032036, 476831, 475807, 0.190058, 0
0, 4096, 8, 256, 2, 2652181, 2622266, 2620218, 0.497164, 0, 0, 8192, 8, 256, 4, 2109445, 510773, 508725, 0.194935, 0
0, 4096, 8, 512, 1, 2738711, 2533425, 2529329, 0.480531, 0, 0, 8192, 8, 512, 2, 1989165, 540164, 536068, 0.21356, 0
0, 4096, 4, 1, 1024, 3090018, 2182079, 2182075, 0.413892, 0, 0, 8192, 4, 1, 2048, 1415012, 767063, 767059, 0.351529, 0
0, 4096, 4, 2, 512, 3165896, 2106197, 2106189, 0.399499, 0, 0, 8192, 4, 2, 1024, 1609687, 496502, 496494, 0.235735, 0
0, 4096, 4, 4, 256, 3154316, 2117831, 2117815, 0.401702, 0, 0, 8192, 4, 4, 512, 1802078, 315737, 315721, 0.149086, 0
0, 4096, 4, 8, 128, 2930992, 2341140, 2341108, 0.444059, 0, 0, 8192, 4, 8, 256, 2107869, 233239, 233207, 0.0996276, 0
0, 4096, 4, 16, 64, 2670152, 2601956, 2601892, 0.493532, 0, 0, 8192, 4, 16, 128, 2416691, 185201, 185137, 0.0711794, 0
0, 4096, 4, 32, 32, 2564370, 2707773, 2707645, 0.5136, 0, 0, 8192, 4, 32, 64, 2519900, 187745, 187617, 0.0693389, 0
0, 4096, 4, 64, 16, 2654368, 2617779, 2617523, 0.49653, 0, 0, 8192, 4, 64, 32, 2376565, 240958, 240702, 0.0920557, 0
0, 4096, 4, 128, 8, 2607416, 2668821, 2668309, 0.505819, 0, 0, 8192, 4, 128, 16, 2311025, 357284, 356772, 0.133899, 0
0, 4096, 4, 256, 4, 2809922, 2462225, 2461201, 0.467025, 0, 0, 8192, 4, 256, 8, 1980292, 480909, 479885, 0.195396, 0
0, 4096, 4, 512, 2, 2781806, 2490287, 2488239, 0.472353, 0, 0, 8192, 4, 512, 4, 1976494, 511745, 509697, 0.205666, 0
0, 4096, 4, 1024, 1, 2677010, 2595094, 2590998, 0.492231, 0, 0, 8192, 4, 1024, 2, 2047508, 543490, 539394, 0.209761, 0
0, 4096, 2, 1, 2048, 3117350, 2154812, 2154810, 0.408715, 0, 0, 8192, 2, 1, 4096, 940790, 1214020, 1214018, 0.5634, 0
0, 4096, 2, 2, 1024, 3177696, 2094472, 2094468, 0.39727, 0, 0, 8192, 2, 2, 2048, 1311508, 782960, 782956, 0.373823, 0
0, 4096, 2, 4, 512, 3161210, 2110937, 2110929, 0.400394, 0, 0, 8192, 2, 4, 1024, 1596588, 514341, 514333, 0.243656, 0
0, 4096, 2, 8, 256, 3223628, 2052685, 2052669, 0.389038, 0, 0, 8192, 2, 8, 512, 1720516, 332153, 332137, 0.161815, 0
0, 4096, 2, 16, 128, 2672094, 2600025, 2599993, 0.493165, 0, 0, 8192, 2, 16, 256, 2348762, 251231, 251199, 0.0966276, 0
0, 4096, 2, 32, 64, 3065669, 2206474, 2206410, 0.418516, 0, 0, 8192, 2, 32, 128, 2011236, 195174, 195110, 0.0884577, 0
0, 4096, 2, 64, 32, 2760977, 2511131, 2511003, 0.476305, 0, 0, 8192, 2, 64, 64, 2312494, 198509, 198381, 0.0790557, 0
0, 4096, 2, 128, 16, 2630142, 2641951, 2641695, 0.50112, 0, 0, 8192, 2, 128, 32, 2391079, 250616, 250360, 0.0948694, 0
0, 4096, 2, 256, 8, 2772492, 2499612, 2499100, 0.47412, 0, 0, 8192, 2, 256, 16, 2139265, 359835, 359323, 0.143986, 0
0, 4096, 2, 512, 4, 2755702, 2516445, 2515421, 0.477309, 0, 0, 8192, 2, 512, 8, 2027636, 487785, 486761, 0.193918, 0
0, 4096, 2, 1024, 2, 2755328, 2516765, 2514717, 0.477375, 0, 0, 8192, 2, 1024, 4, 1995801, 518916, 516868, 0.206352, 0
0, 4096, 2, 2048, 1, 2752216, 2519892, 2515796, 0.477967, 0, 0, 8192, 2, 2048, 2, 1964989, 550807, 546711, 0.218939, 0
0, 4096, 1, 1, 4096, 3134024, 2138123, 2138122, 0.405551, 0, 0, 8192, 1, 1, 8192, 95395, 2042727, 2042726, 0.955384, 0
0, 4096, 1, 2, 2048, 2935346, 2336758, 2336756, 0.443231, 0, 0, 8192, 1, 2, 4096, 1009757, 1326999, 1326997, 0.567881, 0
0, 4096, 1, 4, 1024, 3046793, 2225350, 2225346, 0.422096, 0, 0, 8192, 1, 4, 2048, 1267949, 957397, 957393, 0.430224, 0
0, 4096, 1, 8, 512, 3432990, 1839157, 1839149, 0.348844, 0, 0, 8192, 1, 8, 1024, 1135306, 703843, 703835, 0.3827, 0
0, 4096, 1, 16, 256, 3145762, 2128583, 2128567, 0.403573, 0, 0, 8192, 1, 16, 512, 1687355, 441212, 441196, 0.207281, 0
0, 4096, 1, 32, 128, 3188782, 2085612, 2085580, 0.395422, 0, 0, 8192, 1, 32, 256, 1747567, 338013, 337981, 0.162071, 0
0, 4096, 1, 64, 64, 2974355, 2298312, 2298248, 0.435892, 0, 0, 8192, 1, 64, 128, 2024511, 273737, 273673, 0.119107, 0
0, 4096, 1, 128, 32, 2909394, 2362703, 2362575, 0.448152, 0, 0, 8192, 1, 128, 64, 2076468, 286107, 285979, 0.1211, 0
0, 4096, 1, 256, 16, 3035274, 2236834, 2236578, 0.424277, 0, 0, 8192, 1, 256, 32, 1897103, 339475, 339219, 0.151783, 0
0, 4096, 1, 512, 8, 2887398, 2384706, 2384194, 0.452325, 0, 0, 8192, 1, 512, 16, 1969307, 414887, 414375, 0.174016, 0
0, 4096, 1, 1024, 4, 3240892, 2031220, 2030196, 0.385276, 0, 0, 8192, 1, 1024, 8, 1436706, 593490, 592466, 0.292331, 0
0, 4096, 1, 2048, 2, 3175250, 2096858, 2094810, 0.397727, 0, 0, 8192, 1, 2048, 4, 1468056, 626754, 624706, 0.299194, 0
0, 4096, 1, 4096, 1, 3175613, 2096494, 2092398, 0.397658, 0, 0, 8192, 1, 4096, 2, 1459734, 632664, 628568, 0.302363, 0
1, 4096, 512, 1, 8, 2988585, 2283519, 2283007, 0.433132, 0, 1, 8192, 512, 1, 16, 1962519, 320488, 319976, 0.14038, 0
1, 4096, 512, 2, 4, 3762823, 1509274, 1508250, 0.286276, 0, 1, 8192, 512, 2, 8, 1064607, 443643, 442619, 0.294144, 0
1, 4096, 512, 4, 2, 3766029, 1506064, 1504016, 0.285667, 0, 1, 8192, 512, 4, 4, 1027649, 476367, 474319, 0.31673, 0
1, 4096, 512, 8, 1, 3849529, 1422579, 1418483, 0.269831, 0, 1, 8192, 512, 8, 2, 910098, 508385, 504289, 0.3584, 0
1, 4096, 256, 1, 16, 2978157, 2293951, 2293695, 0.435111, 0, 1, 8192, 256, 1, 32, 2086382, 207313, 207057, 0.0903839, 0
1, 4096, 256, 2, 8, 3169557, 2102586, 2102074, 0.398811, 0, 1, 8192, 256, 2, 16, 1785197, 316877, 316365, 0.150745, 0
1, 4096, 256, 4, 4, 3718953, 1553155, 1552131, 0.294598, 0, 1, 8192, 256, 4, 8, 1107254, 444877, 443853, 0.286623, 0
1, 4096, 256, 8, 2, 3701391, 1570717, 1568669, 0.29793, 0, 1, 8192, 256, 8, 4, 1091418, 477251, 475203, 0.304239, 0
1, 4096, 256, 16, 1, 3727339, 1544769, 1540673, 0.293008, 0, 1, 8192, 256, 16, 2, 1031619, 509054, 504958, 0.33041, 0
1, 4096, 128, 1, 32, 3047536, 2224607, 2224479, 0.421955, 0, 1, 8192, 128, 1, 64, 2074597, 149882, 149754, 0.0673785, 0
1, 4096, 128, 2, 16, 3216668, 2055464, 2055208, 0.389873, 0, 1, 8192, 128, 2, 32, 1850932, 204276, 204020, 0.0993943, 0
1, 4096, 128, 4, 8, 3287942, 1984205, 1983693, 0.376356, 0, 1, 8192, 128, 4, 16, 1667251, 316442, 315930, 0.159522, 0
1, 4096, 128, 8, 4, 3727950, 1544193, 1543169, 0.292897, 0, 1, 8192, 128, 8, 8, 1099007, 444162, 443138, 0.287825, 0
1, 4096, 128, 16, 2, 3744542, 1527566, 1525518, 0.289745, 0, 1, 8192, 128, 16, 4, 1048694, 476824, 474776, 0.312565, 0
1, 4096, 128, 32, 1, 3809877, 1462261, 1458165, 0.277356, 0, 1, 8192, 128, 32, 2, 949474, 508691, 504595, 0.348857, 0
1, 4096, 64, 1, 64, 3316378, 1955758, 1955694, 0.370961, 0, 1, 8192, 64, 1, 128, 1785673, 170021, 169957, 0.0869364, 0
1, 4096, 64, 2, 32, 3029476, 2244880, 2244752, 0.425622, 0, 1, 8192, 64, 2, 64, 2096584, 148168, 148040, 0.0660064, 0
1, 4096, 64, 4, 16, 3230198, 2041899, 2041643, 0.387303, 0, 1, 8192, 64, 4, 32, 1837757, 203886, 203630, 0.0998637, 0
1, 4096, 64, 8, 8, 3251765, 2020339, 2019827, 0.383213, 0, 1, 8192, 64, 8, 16, 1702567, 317260, 316748, 0.157073, 0
1, 4096, 64, 16, 4, 3724257, 1550140, 1549116, 0.293899, 0, 1, 8192, 64, 16, 8, 1102739, 446377, 445353, 0.28815, 0
1, 4096, 64, 32, 2, 3768248, 1503860, 1501812, 0.285248, 0, 1, 8192, 64, 32, 4, 1025090, 476722, 474674, 0.317431, 0
1, 4096, 64, 64, 1, 3773151, 1499002, 1494906, 0.284324, 0, 1, 8192, 64, 64, 2, 986276, 508630, 504534, 0.340242, 0
1, 4096, 32, 1, 128, 3260184, 2011920, 2011888, 0.381616, 0, 1, 8192, 32, 1, 256, 1785456, 226432, 226400, 0.112547, 0
1, 4096, 32, 2, 64, 3179422, 2092686, 2092622, 0.396935, 0, 1, 8192, 32, 2, 128, 1931817, 160805, 160741, 0.0768438, 0
1, 4096, 32, 4, 32, 2927631, 2344527, 2344399, 0.4447, 0, 1, 8192, 32, 4, 64, 2196673, 147726, 147598, 0.0630123, 0
1, 4096, 32, 8, 16, 3231308, 2040785, 2040529, 0.387092, 0, 1, 8192, 32, 8, 32, 1836031, 204498, 204242, 0.100218, 0
1, 4096, 32, 16, 8, 3182791, 2091610, 2091098, 0.396559, 0, 1, 8192, 32, 16, 16, 1771901, 319197, 318685, 0.152646, 0
1, 4096, 32, 32, 4, 3647625, 1626771, 1625747, 0.308428, 0, 1, 8192, 32, 32, 8, 1179267, 446480, 445456, 0.274631, 0
1, 4096, 32, 64, 2, 3689478, 1582655, 1580607, 0.300193, 0, 1, 8192, 32, 64, 4, 1103846, 476761, 474713, 0.301632, 0
1, 4096, 32, 128, 1, 3700945, 1571159, 1567063, 0.298014, 0, 1, 8192, 32, 128, 2, 1058222, 508841, 504745, 0.32471, 0
1, 4096, 16, 1, 256, 3605657, 1666486, 1666470, 0.316093, 0, 1, 8192, 16, 1, 512, 1378899, 287571, 287555, 0.172563, 0
1, 4096, 16, 2, 128, 2876625, 2395507, 2395475, 0.454372, 0, 1, 8192, 16, 2, 256, 2171518, 223957, 223925, 0.0934917, 0
1, 4096, 16, 4, 64, 3216842, 2055255, 2055191, 0.389836, 0, 1, 8192, 16, 4, 128, 1899143, 156048, 155984, 0.0759287, 0
1, 4096, 16, 8, 32, 3015279, 2256829, 2256701, 0.42807, 0, 1, 8192, 16, 8, 64, 2107091, 149610, 149482, 0.0662959, 0
1, 4096, 16, 16, 16, 3093104, 2179000, 2178744, 0.413307, 0, 1, 8192, 16, 16, 32, 1974634, 204110, 203854, 0.0936824, 0
1, 4096, 16, 32, 8, 3136840, 2135264, 2134752, 0.405012, 0, 1, 8192, 16, 32, 16, 1817721, 317031, 316519, 0.14851, 0
1, 4096, 16, 64, 4, 3607196, 1664901, 1663877, 0.315795, 0, 1, 8192, 16, 64, 8, 1219642, 444235, 443211, 0.266988, 0
1, 4096, 16, 128, 2, 3625035, 1647069, 1645021, 0.312412, 0, 1, 8192, 16, 128, 4, 1168164, 476857, 474809, 0.289879, 0
1, 4096, 16, 256, 1, 3779714, 1494730, 1490634, 0.283391, 0, 1, 8192, 16, 256, 2, 979559, 511075, 506979, 0.342857, 0
1, 4096, 8, 1, 512, 3763564, 1508540, 1508532, 0.286136, 0, 1, 8192, 8, 1, 1024, 1019549, 488983, 488975, 0.324145, 0
1, 4096, 8, 2, 256, 3657264, 1614844, 1614828, 0.306299, 0, 1, 8192, 8, 2, 512, 1340461, 274367, 274351, 0.169905, 0
1, 4096, 8, 4, 128, 3280025, 1992068, 1992036, 0.377851, 0, 1, 8192, 8, 4, 256, 1770703, 221333, 221301, 0.111109, 0
1, 4096, 8, 8, 64, 3186930, 2085174, 2085110, 0.395511, 0, 1, 8192, 8, 8, 128, 1925056, 160054, 159990, 0.0767605, 0
1, 4096, 8, 16, 32, 2874331, 2397773, 2397645, 0.454804, 0, 1, 8192, 8, 16, 64, 2246146, 151499, 151371, 0.0631866, 0
1, 4096, 8, 32, 16, 3047424, 2224723, 2224467, 0.421977, 0, 1, 8192, 8, 32, 32, 2018766, 205701, 205445, 0.092472, 0
1, 4096, 8, 64, 8, 3175101, 2096992, 2096480, 0.397753, 0, 1, 8192, 8, 64, 16, 1778541, 317939, 317427, 0.151654, 0
1, 4096, 8, 128, 4, 3562542, 1711863, 1710839, 0.32456, 0, 1, 8192, 8, 128, 8, 1263227, 447612, 446588, 0.261633, 0
1, 4096, 8, 256, 2, 3709172, 1562947, 1560899, 0.296455, 0, 1, 8192, 8, 256, 4, 1083350, 477549, 475501, 0.305945, 0
1, 4096, 8, 512, 1, 3734445, 1537659, 1533563, 0.291659, 0, 1, 8192, 8, 512, 2, 1023807, 509756, 505660, 0.3324, 0
1, 4096, 4, 1, 1024, 3646502, 1625595, 1625591, 0.308339, 0, 1, 8192, 4, 1, 2048, 859185, 766406, 766402, 0.471463, 0
1, 4096, 4, 2, 512, 3073492, 2198651, 2198643, 0.417032, 0, 1, 8192, 4, 2, 1024, 1735630, 463013, 463005, 0.21059, 0
1, 4096, 4, 4, 256, 3510150, 1762502, 1762486, 0.334272, 0, 1, 8192, 4, 4, 512, 1468131, 294355, 294339, 0.167011, 0
1, 4096, 4, 8, 128, 3350442, 1921651, 1921619, 0.364495, 0, 1, 8192, 4, 8, 256, 1700975, 220644, 220612, 0.114822, 0
1, 4096, 4, 16, 64, 2778286, 2493857, 2493793, 0.473025, 0, 1, 8192, 4, 16, 128, 2325489, 168304, 168240, 0.0674892, 0
1, 4096, 4, 32, 32, 2858353, 2413755, 2413627, 0.457835, 0, 1, 8192, 4, 32, 64, 2253812, 159815, 159687, 0.0662136, 0
1, 4096, 4, 64, 16, 3087769, 2186690, 2186434, 0.414581, 0, 1, 8192, 4, 64, 32, 1971862, 214572, 214316, 0.0981379, 0
1, 4096, 4, 128, 8, 3259400, 2012708, 2012196, 0.381765, 0, 1, 8192, 4, 128, 16, 1690076, 322120, 321608, 0.160084, 0
1, 4096, 4, 256, 4, 3483566, 1788527, 1787503, 0.339244, 0, 1, 8192, 4, 256, 8, 1337964, 449539, 448515, 0.25149, 0
1, 4096, 4, 512, 2, 3479060, 1793054, 1791006, 0.340102, 0, 1, 8192, 4, 512, 4, 1309485, 481521, 479473, 0.268855, 0
1, 4096, 4, 1024, 1, 3790241, 1481910, 1477814, 0.281083, 0, 1, 8192, 4, 1024, 2, 963575, 514239, 510143, 0.347973, 0
1, 4096, 2, 1, 2048, 3158314, 2113833, 2113831, 0.400943, 0, 1, 8192, 2, 1, 4096, 889381, 1224450, 1224448, 0.579256, 0
1, 4096, 2, 2, 1024, 3285516, 1986577, 1986573, 0.37681, 0, 1, 8192, 2, 2, 2048, 1234981, 751592, 751588, 0.378336, 0
1, 4096, 2, 4, 512, 3624996, 1647108, 1647100, 0.312419, 0, 1, 8192, 2, 4, 1024, 1162801, 484299, 484291, 0.294031, 0
1, 4096, 2, 8, 256, 3619659, 1652477, 1652461, 0.313436, 0, 1, 8192, 2, 8, 512, 1333104, 319357, 319341, 0.193261, 0
1, 4096, 2, 16, 128, 3577168, 1697180, 1697148, 0.32178, 0, 1, 8192, 2, 16, 256, 1453602, 243546, 243514, 0.143503, 0
1, 4096, 2, 32, 64, 3058044, 2214053, 2213989, 0.419957, 0, 1, 8192, 2, 32, 128, 2028169, 185820, 185756, 0.08393, 0
1, 4096, 2, 64, 32, 2952582, 2319526, 2319398, 0.439962, 0, 1, 8192, 2, 64, 64, 2133593, 185805, 185677, 0.0801091, 0
1, 4096, 2, 128, 16, 3118251, 2153853, 2153597, 0.408538, 0, 1, 8192, 2, 128, 32, 1924359, 229238, 228982, 0.106444, 0
1, 4096, 2, 256, 8, 3119007, 2153086, 2152574, 0.408393, 0, 1, 8192, 2, 256, 16, 1816057, 336517, 336005, 0.156332, 0
1, 4096, 2, 512, 4, 3281098, 1991064, 1990040, 0.377656, 0, 1, 8192, 2, 512, 8, 1523659, 466381, 465357, 0.234358, 0
1, 4096, 2, 1024, 2, 3456507, 1815596, 1813548, 0.344378, 0, 1, 8192, 2, 1024, 4, 1313929, 499619, 497571, 0.275493, 0
1, 4096, 2, 2048, 1, 3516135, 1755973, 1751877, 0.333068, 0, 1, 8192, 2, 2048, 2, 1219650, 532227, 528131, 0.303804, 0
1, 4096, 1, 1, 4096, 3123636, 2148507, 2148506, 0.407521, 0, 1, 8192, 1, 1, 8192, 114347, 2034159, 2034158, 0.946778, 0
1, 4096, 1, 2, 2048, 3162536, 2111896, 2111894, 0.400403, 0, 1, 8192, 1, 2, 4096, 805461, 1306433, 1306431, 0.618607, 0
1, 4096, 1, 4, 1024, 2999546, 2272551, 2272547, 0.431053, 0, 1, 8192, 1, 4, 2048, 1282346, 990201, 990197, 0.435723, 0
1, 4096, 1, 8, 512, 2939463, 2332680, 2332672, 0.442454, 0, 1, 8192, 1, 8, 1024, 1662939, 669733, 669725, 0.28711, 0
1, 4096, 1, 16, 256, 3351955, 1920142, 1920126, 0.364208, 0, 1, 8192, 1, 16, 512, 1408883, 511243, 511227, 0.266255, 0
1, 4096, 1, 32, 128, 2898291, 2373813, 2373781, 0.450259, 0, 1, 8192, 1, 32, 256, 2040261, 333520, 333488, 0.140502, 0
1, 4096, 1, 64, 64, 3158899, 2113248, 2113184, 0.400833, 0, 1, 8192, 1, 64, 128, 1839254, 273930, 273866, 0.129629, 0
1, 4096, 1, 128, 32, 3204729, 2067375, 2067247, 0.392135, 0, 1, 8192, 1, 128, 64, 1773256, 293991, 293863, 0.142214, 0
1, 4096, 1, 256, 16, 2966406, 2305737, 2305481, 0.437343, 0, 1, 8192, 1, 256, 32, 1959711, 345770, 345514, 0.149977, 0
1, 4096, 1, 512, 8, 2845389, 2426725, 2426213, 0.460294, 0, 1, 8192, 1, 512, 16, 2005412, 420801, 420289, 0.173439, 0
1, 4096, 1, 1024, 4, 3188967, 2083141, 2082117, 0.395125, 0, 1, 8192, 1, 1024, 8, 1508754, 573363, 572339, 0.275375, 0
1, 4096, 1, 2048, 2, 3139988, 2132105, 2130057, 0.404413, 0, 1, 8192, 1, 2048, 4, 1536807, 593250, 591202, 0.278514, 0
1, 4096, 1, 4096, 1, 3065205, 2206903, 2202807, 0.4186, 0, 1, 8192, 1, 4096, 2, 1573442, 629365, 625269, 0.28571, 0
2, 4096, 512, 1, 8, 2909254, 2362897, 2362385, 0.448185, 0, 2, 8192, 512, 1, 16, 2042036, 320349, 319837, 0.135604, 0
2, 4096, 512, 2, 4, 3442839, 1829254, 1828230, 0.346969, 0, 2, 8192, 512, 2, 8, 1384392, 443838, 442814, 0.242769, 0
2, 4096, 512, 4, 2, 3689547, 1582572, 1580524, 0.300178, 0, 2, 8192, 512, 4, 4, 1103887, 476637, 474589, 0.301569, 0
2, 4096, 512, 8, 1, 3556661, 1715475, 1711379, 0.325385, 0, 2, 8192, 512, 8, 2, 1203081, 508298, 504202, 0.297011, 0
2, 4096, 256, 1, 16, 2530728, 2741380, 2741124, 0.519978, 0, 2, 8192, 256, 1, 32, 2533966, 207158, 206902, 0.0755741, 0
2, 4096, 256, 2, 8, 2962223, 2309900, 2309388, 0.438135, 0, 2, 8192, 256, 2, 16, 1991645, 317743, 317231, 0.137588, 0
2, 4096, 256, 4, 4, 3581663, 1692738, 1691714, 0.320935, 0, 2, 8192, 256, 4, 8, 1244673, 447041, 446017, 0.264253, 0
2, 4096, 256, 8, 2, 3652736, 1621665, 1619617, 0.30746, 0, 2, 8192, 256, 8, 4, 1140010, 479607, 477559, 0.296124, 0
2, 4096, 256, 16, 1, 3421154, 1850950, 1846854, 0.351084, 0, 2, 8192, 256, 16, 2, 1337660, 509194, 505098, 0.275709, 0
2, 4096, 128, 1, 32, 2885833, 2386275, 2386147, 0.452623, 0, 2, 8192, 128, 1, 64, 2237667, 148480, 148352, 0.0622258, 0
