0, 4194304, 16, 1, 262144, 5263109, 9034, 9018, 0.00171353, 0
0, 4194304, 16, 2, 131072, 5271206, 891, 859, 0.000169003, 0
0, 4194304, 16, 4, 65536, 5271656, 452, 388, 8.57342e-05, 0
0, 4194304, 16, 1, 262144, 5262613, 9495, 9479, 0.00180099, 0
0, 4194304, 16, 8, 32768, 5271661, 482, 357, 9.14239e-05, 0
0, 4194304, 16, 2, 131072, 5271073, 1070, 1038, 0.000202954, 0
0, 4194304, 16, 16, 16384, 5271497, 596, 369, 0.000113048, 0
0, 4194304, 16, 4, 65536, 5271498, 599, 535, 0.000113617, 0
0, 4194304, 16, 32, 8192, 5271196, 908, 492, 0.000172227, 0
0, 4194304, 16, 8, 32768, 5271619, 528, 405, 0.000100149, 0
0, 4194304, 16, 64, 4096, 5270674, 1445, 683, 0.000274083, 0
0, 4194304, 16, 16, 16384, 5271557, 590, 355, 0.000111909, 0
0, 4194304, 16, 128, 2048, 5269716, 2392, 989, 0.000453708, 0
0, 4194304, 16, 32, 8192, 5271175, 922, 493, 0.000174883, 0
0, 4194304, 16, 256, 1024, 5268100, 4058, 1492, 0.000769704, 0
0, 4194304, 16, 64, 4096, 5270716, 1407, 628, 0.000266875, 0
0, 4194304, 16, 512, 512, 5264948, 7195, 2286, 0.00136472, 0
0, 4194304, 16, 128, 2048, 5269779, 2340, 916, 0.000443844, 0
0, 4194304, 16, 1024, 256, 5258862, 13246, 4031, 0.00251247, 0
0, 4194304, 16, 256, 1024, 5268140, 4003, 1377, 0.000759274, 0
0, 4194304, 16, 2048, 128, 5247682, 24465, 6947, 0.00464042, 0
0, 4194304, 16, 512, 512, 5264832, 7311, 2462, 0.00138672, 0
0, 4194304, 16, 4096, 64, 5226073, 46020, 12378, 0.00872898, 0
0, 4194304, 16, 1024, 256, 5258921, 13241, 3996, 0.00251149, 0
0, 4194304, 16, 8192, 32, 5188257, 86078, 22016, 0.0163202, 0
0, 4194304, 16, 2048, 128, 5247617, 24480, 6977, 0.00464331, 0
0, 4194304, 16, 16384, 16, 5109965, 162143, 39409, 0.0307549, 0
0, 4194304, 16, 4096, 64, 5226136, 45961, 12383, 0.00871778, 0
0, 4194304, 16, 32768, 8, 5032031, 240066, 48296, 0.0455352, 0
0, 4194304, 16, 8192, 32, 5187271, 84833, 21380, 0.0160909, 0
0, 4194304, 16, 65536, 4, 4997882, 274226, 47918, 0.0520145, 0
0, 4194304, 16, 16384, 16, 5109942, 162190, 38961, 0.0307636, 0
0, 4194304, 16, 131072, 2, 4970821, 301283, 47772, 0.0571466, 0
0, 4194304, 16, 32768, 8, 5032235, 239897, 47883, 0.0455028, 0
0, 4194304, 16, 262144, 1, 4943088, 329020, 47737, 0.0624077, 0
0, 4194304, 16, 65536, 4, 4997711, 274393, 47774, 0.0520462, 0
0, 4194304, 8, 1, 524288, 5156573, 115574, 115566, 0.0219216, 0
0, 4194304, 16, 131072, 2, 4970944, 301153, 47793, 0.0571221, 0
0, 4194304, 8, 2, 262144, 5257626, 14521, 14505, 0.00275429, 0
0, 4194304, 16, 262144, 1, 4943281, 328866, 47531, 0.062378, 0
0, 4194304, 8, 4, 131072, 5270449, 1655, 1623, 0.000313916, 0
0, 4194304, 8, 1, 524288, 5167996, 104108, 104100, 0.019747, 0
0, 4194304, 8, 8, 65536, 5271497, 611, 548, 0.000115893, 0
